movie_id,title,tags
37165,The Truman Show,claustrophobia hiddencamera dystopia realityshow makebelieve pretend jimcarrey lauralinney noahemmerich peterweir comedy drama
9837,The Prince of Egypt,moses egypt pyramid exodus kingdom governance ancientegypt hebrew pharaoh womandirector valkilmer ralphfiennes patrickstewart simonwells stevehickner brendachapman adventure animation drama family music
10708,Daddy Day Care,competition success kindergarten children unemployment eddiemurphy jeffgarlin stevezahn stevecarr comedy family
136400,2 Guns,undercover undercoveragent basedoncomicbook money fugitive bankrobbery deaagent denzelwashington markwahlberg paulapatton baltasarkormákur action comedy crime
10992,Cats & Dogs,fight governance puppy allergy 3d jeffgoldblum elizabethperkins alexanderpollock lawrenceguterman comedy family
9654,The Italian Job,venice california trainstation helicopter austria mountains gold subway hacker chase safe remake caper revenge murder heist doublecrossed fastcars boatchase losangeles explosion convict fatherdaughterrelationship carchase tvnews hollywoodsign televisionrepair minicooper markwahlberg charlizetheron edwardnorton f.garygray action crime
2642,Two Weeks Notice,newyork parishhall romanticcomedy lawyer billionaire environmentallaw sandrabullock hughgrant aliciawitt marclawrence romance comedy
8916,Antz,general hero worker ant work assignment war princess soldier individuality friend woodyallen danaykroyd annebancroft ericdarnell timjohnson adventure animation comedy family
19899,Couples Retreat,island marriedcouple yoga tahiti couplestherapy beautifulwoman tropical aftercreditsstinger duringcreditsstinger frenchpolynesia polynésiefrançaise vincevaughn malinåkerman jasonbateman peterbillingsley comedy romance
2119,Days of Thunder,stock-car-race daytona carcrash tomcruise robertduvall nicolekidman tonyscott adventure
9641,Cheaper by the Dozen 2,holiday lake bigfamily father laborpain rivalry familyholiday stevemartin eugenelevy bonniehunt adamshankman comedy
294254,Maze Runner: The Scorch Trials,basedonnovel resistance maze post-apocalyptic dystopia infection ontherun escape zombie storm disease desert sewer antidote corporation virus runner cityruin immunity dylano'brien kayascodelario thomasbrodie-sangster wesball action
38167,Eat Pray Love,indonesia femaleprotagonist india divorce bali juliaroberts jamesfranco javierbardem ryanmurphy drama
5994,The Family Man,workaholic secondchance guardianangel christmas careervsfamily lifereprioritizing nicolascage téaleoni doncheadle brettratner comedy drama romance fantasy
39514,RED,cia retirement shottodeath sniperrifle retired femalespy alarm brucewillis johnmalkovich helenmirren robertschwentke action adventure comedy crime thriller
9563,Any Given Sunday,americanfootball trainer training americanfootballcoach sport americanfootballstadium alpacino camerondiaz dennisquaid oliverstone drama
547,The Horse Whisperer,lovetriangle newyork montana attachmenttonature confidence horsebackriding horse ridingaccident careerwoman ranch horsewhisperer trauma countrylife marriagecrisis crisis travel motherdaughterrelationship animal nature robertredford kristinscottthomas samneill robertredford drama romance
1538,Collateral,california taxi assassin hostage taxidriver fbi hitman police losangeles murderer crime criminal gunviolence tomcruise jamiefoxx jadapinkettsmith michaelmann drama crime thriller
9334,The Scorpion King,egypt temple dwaynejohnson kellyhu michaelclarkeduncan chuckrussell action fantasy adventure
11128,Ladder 49,ledge practicaljoke joaquinphoenix johntravolta jacindabarrett jayrussell drama action thriller
75780,Jack Reacher,basedonnovel sniper investigation police quarry tomcruise rosamundpike richardjenkins christophermcquarrie crime drama thriller
8914,Deep Blue Sea,sharkattack shark alzheimer'sdisease killershark noopeningcredits thomasjane saffronburrows llcoolj rennyharlin action sciencefiction thriller
13576,This Is It,popstar music concert aftercreditsstinger duringcreditsstinger michaeljackson orianthi kennyortega kennyortega music documentary
39538,Contagion,savingtheworld mutation infection terminalillness quarantine outbreak medical vaccine lethalvirus scientist epidemic mattdamon gwynethpaltrow katewinslet stevensoderbergh drama thriller sciencefiction
10628,Kangaroo Jack,moneydelivery fool australia hoodlum kangaroo jerryo'connell anthonyanderson estellawarren davidmcnally comedy adventure crime
14836,Coraline,dream eye stuffedanimal parallelworld button newhome secretdoor aftercreditsstinger duringcreditsstinger dakotafanning terihatcher jennifersaunders henryselick animation family
8645,The Happening,tree naturaldisaster crisis park strangebehavior markwahlberg zooeydeschanel johnleguizamo m.nightshyamalan thriller sciencefiction
9509,Man on Fire,mexico cia kidnapping diary bible bodyguard stuffedanimal cellphone alcoholic grenadelauncher bloodshed swimmeet denzelwashington dakotafanning marcanthony tonyscott action drama thriller crime
10067,The Shaggy Dog,fathersonrelationship parentskidsrelationship workaholic wifehusbandrelationship transformation bodyexchange daughter lawyer dog family turnsintoanimal timallen kristindavis dannyglover brianrobbins comedy family
9384,Starsky & Hutch,informant jumpingfromarooftop surveillancefootage benstiller owenwilson snoopdogg toddphillips comedy crime
9279,Jingle All the Way,holiday christmasparty santaclaus toy puppet christmas turboman navidad arnoldschwarzenegger philhartman sinbad brianlevant family comedy
1487,Hellboy,blackmagic fistfight cover-up superhero paranormalphenomena narrationfromgrave demon occult combatphotography reanimatedcorpse duringcreditsstinger ronperlman selmablair rupertevans guillermodeltoro fantasy action sciencefiction
9422,A Civil Action,success advancement rightandjustice leukemia lawyer businessstart-up johntravolta robertduvall tonyshalhoub stevenzaillian drama
77174,ParaNorman,medium stopmotion curse jock ghost communicatingwiththedead aftercreditsstinger dealingwiththepast witchtrial childwitch empathy strange kodismit-mcphee tuckeralbrizzi jodelleferland samfell chrisbutler family animation adventure comedy
4824,The Jackal,fbi coldwar hitman brucewillis richardgere sidneypoitier michaelcaton-jones action thriller adventure crime
9620,Paycheck,prophecy engineer scientist millionaire benaffleck aaroneckhart umathurman johnwoo action adventure mystery sciencefiction thriller
9302,Up Close & Personal,miami television career vitaminb reporter robertredford michellepfeiffer stockardchanning jonavnet drama romance
10199,The Tale of Despereaux,loyalty totalitarianregime mouse forgiveness honor unlikelyfriendship courage chivalry animallead matthewbroderick dustinhoffman emmawatson robertstevenhagen samfell adventure animation family
10771,The Tuxedo,bomb intelligence chauffeur wound secretagent headinjury jackiechan jenniferlovehewitt jasonisaacs kevindonovan thriller action comedy sciencefiction
3512,Under Siege 2: Dark Territory,terrorist pentagon satellite navyseal train stevenseagal ericbogosian everettmcgill geoffmurphy action thriller
137094,Jack Ryan: Shadow Recruit,londonengland corruption cia terrorist sniper explosive intelligence russia murder conspiracy surveillance agent jackryan u.s.marine rehab analyst chrispine keiraknightley kevincostner kennethbranagh action drama thriller
274479,Joy,factory inventor strongwoman biography basedontruestory stolenpatent jenniferlawrence bradleycooper robertdeniro davido.russell drama comedy
267860,London Has Fallen,londonengland terrorist terroristattack gerardbutler aaroneckhart morganfreeman babaknajafi action crime thriller
8078,Alien: Resurrection,android mercenary dystopia sequel alien betrayal impalement cloning scientist flamethrower disembowelment smuggler genemanipulation maninwheelchair breeding geneticengineering regeneration xenomorph alienqueen explosivedecompression swimmingunderwater sigourneyweaver winonaryder braddourif jean-pierrejeunet sciencefiction horror action
7485,Shooter,corruption sniper senator conspiracyofmurder childlessness rifle sniperrifle fbiagent markwahlberg michaelpeña dannyglover antoinefuqua action drama mystery thriller crime
170687,The Boxtrolls,basedonnovel stopmotion fatherdaughterrelationship unlikelyfriendship duringcreditsstinger benkingsley isaachempstead-wright ellefanning anthonystacchi grahamannable animation comedy family fantasy
6435,Practical Magic,witch magic sorcery love curse familycurse sandrabullock nicolekidman evanrachelwood griffindunne drama fantasy comedy
137106,The Lego Movie,fathersonrelationship creativity friendship partliveaction toys basedontoy fallinginlove superpowers duringcreditsstinger differentworlds lego batman chrispratt willferrell elizabethbanks phillord christophermiller adventure animation comedy family fantasy
10040,Miss Congeniality 2: Armed and Fabulous,ransom pressconference ship missamerica fbiagent sandrabullock reginaking enriquemurciano johnpasquin action comedy
6278,Reign of Fire,dragon evolution firechief animatedmap theatreaudience dragonslayer tunnelconstruction firerepellent drilling iodine christianbale matthewmcconaughey izabellascorupco robbowman adventure action fantasy
82682,Gangster Squad,losangeles gangster joshbrolin ryangosling nicknolte rubenfleischer crime drama action thriller
17610,Year One,temple slavery stoneage circumcision hebrews cavemen prehistoricadventure duringcreditsstinger prehistorictimes prehistoricman jackblack michaelcera oliviawilde haroldramis comedy adventure
22954,Invictus,stadium southafrica apartheid nelsonmandela sport nation rugby president racism poverty celebration duringcreditsstinger morganfreeman mattdamon tonykgoroge clinteastwood drama history
16995,State of Play,corruption assassination detective journalist assassin newspaper congress editor-in-chief conspiracyofmurder politics electioncampaign government murder thriller blog reporter russellcrowe benaffleck rachelmcadams kevinmacdonald action
16558,Duplicity,spy cliveowen juliaroberts paulgiamatti tonygilroy romance comedy crime
9849,My Favorite Martian,alien martian basedontvseries fishoutofwater jeffdaniels elizabethhurley darylhannah donaldpetrie comedy drama family sciencefiction
5820,The Sentinel,usapresident agent michaeldouglas kiefersutherland evalongoria clarkjohnson action thriller crime
16866,Planet 51,flyingsaucer alienlife-form spaceship alien alienplanet planet duringcreditsstinger dwaynejohnson seannwilliamscott jessicabiel jorgeblanco javierabad marcosmartínez sciencefiction animation family comedy adventure
201,Star Trek: Nemesis,clone assassination ambush federation starfleet enterprise-e romulus android senate selfsacrifice telepathy weapon romulans spaceopera patrickstewart jonathanfrakes brentspiner stuartbaird sciencefiction action adventure thriller
11775,Intolerable Cruelty,california assassin infidelity fetish hitman tycoon court satire lawyer inheritance divorce georgeclooney catherinezeta-jones edwardherrmann joelcoen crime comedy romance
87825,Trouble with the Curve,women baseball pitcher homerun aging sport talent-scout cigarsmoking pooreyesight bostonredsox draft motelroom baseballscout failingeyesight blurryvision blurredsight clinteastwood amyadams justintimberlake robertlorenz drama romance
12201,Edge of Darkness,murder violence deathofdaughter homicidedetective melgibson raywinstone dannyhuston martincampbell crime drama mystery thriller
